product url,shade,swatch alt,brand,name,swatch image url,dominant color 1,dominant color 2,Season Type
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Ginger Pop,Ginger Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2271486_sw?img404=2271486&w=80&fmt=auto,#be5058,#ec999a,true/warm autumn
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Black Honey Pop,Black Honey Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2611827_sw?img404=2611827&w=80&fmt=auto,#934f4a,#c48881,true/warm autumn
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Cola Pop,Cola Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2287130_sw?img404=2287130&w=80&fmt=auto,#7b3840,#ba7c83,true/warm autumn
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Fig Pop,Fig Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2287132_sw?img404=2287132&w=80&fmt=auto,#b85e5b,#dd9995,true/warm autumn
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Heather Pop,Heather Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2287135_sw?img404=2287135&w=80&fmt=auto,#d28a8f,#ecb8b9,light spring
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Melon Pop,Melon Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2287131_sw?img404=2287131&w=80&fmt=auto,#e17d73,#f5b1a6,light spring
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Nude Pop,Nude Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2287129_sw?img404=2287129&w=80&fmt=auto,#d39483,#eec0b0,light spring
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Pansy Pop,Pansy Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2287136_sw?img404=2287136&w=80&fmt=auto,#c08db4,#e1b9d7,light summer
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Pink Honey Pop,Pink Honey Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2611826_sw?img404=2611826&w=80&fmt=auto,#d66864,#f1aba1,true/warm spring
https://www.ulta.com/p/cheek-pop-powder-blush-xlsImpprod10791941?sku=2271486,Pink Pop,Pink Pop Cheek Pop Powder Blush,Clinique,Cheek Pop Powder Blush,https://media.ulta.com/i/ulta/2287133_sw?img404=2287133&w=80&fmt=auto,#e27991,#f5afbd,light summer
https://www.ulta.com/p/liquid-blush-pimprod2046142?sku=2626950,She'S Cute,She's Cute Liquid Blush,ColourPop,Liquid Blush,https://media.ulta.com/i/ulta/2626950_sw?img404=2626950&w=80&fmt=auto,#cd545c,#eab7b6,true/warm spring
https://www.ulta.com/p/liquid-blush-pimprod2046142?sku=2626950,Angel Face,Angel Face Liquid Blush,ColourPop,Liquid Blush,https://media.ulta.com/i/ulta/2626954_sw?img404=2626954&w=80&fmt=auto,#ee6071,#f3b9bd,light spring
https://www.ulta.com/p/liquid-blush-pimprod2046142?sku=2626950,Iktr,IKTR Liquid Blush,ColourPop,Liquid Blush,https://media.ulta.com/i/ulta/2626953_sw?img404=2626953&w=80&fmt=auto,#c36377,#e4b7bf,light summer
https://www.ulta.com/p/liquid-blush-pimprod2046142?sku=2626950,Super Shy,Super Shy Liquid Blush,ColourPop,Liquid Blush,https://media.ulta.com/i/ulta/2626952_sw?img404=2626952&w=80&fmt=auto,#d76c6a,#ecbdba,light spring
https://www.ulta.com/p/liquid-blush-pimprod2046142?sku=2626950,Thx,THX Liquid Blush,ColourPop,Liquid Blush,https://media.ulta.com/i/ulta/2626951_sw?img404=2626951&w=80&fmt=auto,#c66b67,#e8bfb9,light spring
https://www.ulta.com/p/liquid-blush-pimprod2046142?sku=2626950,Wildest Dreams,Wildest Dreams Liquid Blush,ColourPop,Liquid Blush,https://media.ulta.com/i/ulta/2626955_sw?img404=2626955&w=80&fmt=auto,#d22d54,#eda7b9,bright/clear winter
https://www.ulta.com/p/hydrating-blush-stix-pimprod2009396?sku=2550458,Cool It,Cool It Hydrating Blush Stix,ColourPop,Hydrating Blush Stix,https://media.ulta.com/i/ulta/2550458_sw?img404=2550458&w=80&fmt=auto,#f094a0,#ff0008,light spring
https://www.ulta.com/p/hydrating-blush-stix-pimprod2009396?sku=2550458,25/8,25/8 Hydrating Blush Stix,ColourPop,Hydrating Blush Stix,https://media.ulta.com/i/ulta/2550449_sw?img404=2550449&w=80&fmt=auto,#d87d72,#fe0000,light spring
https://www.ulta.com/p/hydrating-blush-stix-pimprod2009396?sku=2550458,Cottage Life,Cottage Life Hydrating Blush Stix,ColourPop,Hydrating Blush Stix,https://media.ulta.com/i/ulta/2592728_sw?img404=2592728&w=80&fmt=auto,#b65e4c,#ff0000,true/warm autumn
https://www.ulta.com/p/hydrating-blush-stix-pimprod2009396?sku=2550458,Mini Me,Mini Me Hydrating Blush Stix,ColourPop,Hydrating Blush Stix,https://media.ulta.com/i/ulta/2550620_sw?img404=2550620&w=80&fmt=auto,#ef7d7d,#fe0000,light spring
https://www.ulta.com/p/hydrating-blush-stix-pimprod2009396?sku=2550458,Under Pressure,Under Pressure Hydrating Blush Stix,ColourPop,Hydrating Blush Stix,https://media.ulta.com/i/ulta/2550464_sw?img404=2550464&w=80&fmt=auto,#f37a65,#ff0003,light spring
https://www.ulta.com/p/cheek-dew-hydrating-serum-blush-pimprod2027226?sku=2592762,Kiss Kiss,Kiss Kiss Cheek Dew Hydrating Serum Blush,ColourPop,Cheek Dew Hydrating Serum Blush,https://media.ulta.com/i/ulta/2592762_sw?img404=2592762&w=24&fmt=auto,#b67a62,#e5c9b9,true/warm autumn
https://www.ulta.com/p/pressed-powder-blush-pimprod2038305?sku=2609193,Just Cruisin',Just Cruisin' Pressed Powder Blush,ColourPop,Pressed Powder Blush,https://media.ulta.com/i/ulta/2609193_sw?img404=2609193&w=80&fmt=auto,#c57471,#fd0000,light spring
https://www.ulta.com/p/pressed-powder-blush-pimprod2038305?sku=2609193,New To U,New To U Pressed Powder Blush,ColourPop,Pressed Powder Blush,https://media.ulta.com/i/ulta/2609262_sw?img404=2609262&w=80&fmt=auto,#d9788d,#f900ff,light summer
https://www.ulta.com/p/pressed-powder-blush-pimprod2038305?sku=2609193,Papaya,Papaya Pressed Powder Blush,ColourPop,Pressed Powder Blush,https://media.ulta.com/i/ulta/2609261_sw?img404=2609261&w=80&fmt=auto,#f78572,#feff00,light spring
https://www.ulta.com/p/pressed-powder-blush-pimprod2038305?sku=2609193,Prairie Air,Prairie Air Pressed Powder Blush,ColourPop,Pressed Powder Blush,https://media.ulta.com/i/ulta/2609192_sw?img404=2609192&w=80&fmt=auto,#feaed7,#ff0000,light summer
https://www.ulta.com/p/pressed-powder-blush-pimprod2038305?sku=2609193,Shortbread,Shortbread Pressed Powder Blush,ColourPop,Pressed Powder Blush,https://media.ulta.com/i/ulta/2609260_sw?img404=2609260&w=80&fmt=auto,#ed9881,#ff0b00,light spring
https://www.ulta.com/p/pressed-powder-blush-pimprod2038305?sku=2609193,Swirled,Swirled Pressed Powder Blush,ColourPop,Pressed Powder Blush,https://media.ulta.com/i/ulta/2609259_sw?img404=2609259&w=80&fmt=auto,#f1a79f,#fe0000,light spring
https://www.ulta.com/p/pressed-powder-blush-pimprod2038305?sku=2609193,To The 10,To The 10 Pressed Powder Blush,ColourPop,Pressed Powder Blush,https://media.ulta.com/i/ulta/2609194_sw?img404=2609194&w=80&fmt=auto,#f6a6a1,#ff0000,light spring
https://www.ulta.com/p/instant-crush-lip-cheek-balm-pimprod2049531?sku=2633392,Lucky U,Lucky U Instant Crush Lip & Cheek Balm,ColourPop,Instant Crush Lip & Cheek Balm,https://media.ulta.com/i/ulta/2633392_sw?img404=2633392&w=80&fmt=auto,#e87b84,#fe00fe,light spring
https://www.ulta.com/p/instant-crush-lip-cheek-balm-pimprod2049531?sku=2633392,It'S A Look,It's A Look Instant Crush Lip & Cheek Balm,ColourPop,Instant Crush Lip & Cheek Balm,https://media.ulta.com/i/ulta/2633395_sw?img404=2633395&w=80&fmt=auto,#fa5f66,#fe0000,bright/clear spring
https://www.ulta.com/p/instant-crush-lip-cheek-balm-pimprod2049531?sku=2633392,Second Date,Second Date Instant Crush Lip & Cheek Balm,ColourPop,Instant Crush Lip & Cheek Balm,https://media.ulta.com/i/ulta/2633394_sw?img404=2633394&w=80&fmt=auto,#d24f49,#fe0000,bright/clear spring
https://www.ulta.com/p/instant-crush-lip-cheek-balm-pimprod2049531?sku=2633392,Verified,Verified Instant Crush Lip & Cheek Balm,ColourPop,Instant Crush Lip & Cheek Balm,https://media.ulta.com/i/ulta/2633393_sw?img404=2633393&w=80&fmt=auto,#dd5a71,#ff0000,light summer
https://www.ulta.com/p/clean-fresh-all-over-dewy-tint-pimprod2033619?sku=2597351,Fuchsia Passion,Fuchsia Passion Clean Fresh All Over Dewy Tint,CoverGirl,Clean Fresh All Over Dewy Tint,https://media.ulta.com/i/ulta/2597351_sw?img404=2597351&w=80&fmt=auto,#c94b55,#fe0000,bright/clear spring
https://www.ulta.com/p/clean-fresh-all-over-dewy-tint-pimprod2033619?sku=2597351,Mauvy Kiss,Mauvy Kiss Clean Fresh All Over Dewy Tint,CoverGirl,Clean Fresh All Over Dewy Tint,https://media.ulta.com/i/ulta/2597354_sw?img404=2597354&w=80&fmt=auto,#ae646f,#fe0000,true/warm autumn
https://www.ulta.com/p/clean-fresh-all-over-dewy-tint-pimprod2033619?sku=2597351,Dreamy Pink,Dreamy Pink Clean Fresh All Over Dewy Tint,CoverGirl,Clean Fresh All Over Dewy Tint,https://media.ulta.com/i/ulta/2597355_sw?img404=2597355&w=80&fmt=auto,#df7a6e,#fd0001,light spring
https://www.ulta.com/p/clean-fresh-all-over-dewy-tint-pimprod2033619?sku=2597351,Cozy Coral,Cozy Coral Clean Fresh All Over Dewy Tint,CoverGirl,Clean Fresh All Over Dewy Tint,https://media.ulta.com/i/ulta/2597356_sw?img404=2597356&w=80&fmt=auto,#f67f62,#f7c7b7,bright/clear spring
https://www.ulta.com/p/trublend-skin-enhancer-balm-blush-stick-pimprod2049677?sku=2634527,Bubblegum Pop,Bubblegum Pop Trublend Skin Enhancer Balm Blush Stick,CoverGirl,Trublend Skin Enhancer Balm Blush Stick,https://media.ulta.com/i/ulta/2634527_sw?img404=2634527&w=80&fmt=auto,#fe7cb6,#ff0004,light summer
https://www.ulta.com/p/trublend-skin-enhancer-balm-blush-stick-pimprod2049677?sku=2634527,Nude Flush,Nude Flush Trublend Skin Enhancer Balm Blush Stick,CoverGirl,Trublend Skin Enhancer Balm Blush Stick,https://media.ulta.com/i/ulta/2634526_sw?img404=2634526&w=80&fmt=auto,#e0837b,#feff0a,light spring
https://www.ulta.com/p/trublend-skin-enhancer-balm-blush-stick-pimprod2049677?sku=2634527,Radiant Peach,Radiant Peach Trublend Skin Enhancer Balm Blush Stick,CoverGirl,Trublend Skin Enhancer Balm Blush Stick,https://media.ulta.com/i/ulta/2634528_sw?img404=2634528&w=80&fmt=auto,#fe735c,#fe0000,bright/clear spring
https://www.ulta.com/p/trublend-skin-enhancer-balm-blush-stick-pimprod2049677?sku=2634527,Sweet Violet,Sweet Violet Trublend Skin Enhancer Balm Blush Stick,CoverGirl,Trublend Skin Enhancer Balm Blush Stick,https://media.ulta.com/i/ulta/2634529_sw?img404=2634529&w=80&fmt=auto,#d05f87,#e809fe,true/cool summer
https://www.ulta.com/p/trublend-so-flushed-high-pigment-blush-pimprod2016942?sku=2566086,Love Me,Love Me TruBlend So Flushed High Pigment Blush,CoverGirl,TruBlend So Flushed High Pigment Blush,https://media.ulta.com/i/ulta/2566086_sw?img404=2566086&w=80&fmt=auto,#e39a9c,#9c5154,light spring
https://www.ulta.com/p/trublend-so-flushed-high-pigment-blush-pimprod2016942?sku=2566086,Sweet Seduction,Sweet Seduction TruBlend So Flushed High Pigment Blush,CoverGirl,TruBlend So Flushed High Pigment Blush,https://media.ulta.com/i/ulta/2566108_sw?img404=2566108&w=80&fmt=auto,#cc847f,#8a4741,light spring
https://www.ulta.com/p/glowtour-duo-shimmering-blush-contour-stick-pimprod2047144?sku=2628527,Starlit,Starlit GlowTour Duo Shimmering Blush + Contour Stick,DIBS Beauty,GlowTour Duo Shimmering Blush + Contour Stick,https://media.ulta.com/i/ulta/2628527_sw?img404=2628527&w=80&fmt=auto,#bc7055,#fc979c,true/warm autumn
https://www.ulta.com/p/glowtour-duo-shimmering-blush-contour-stick-pimprod2047144?sku=2628527,Pink Cosmos,Pink Cosmos GlowTour Duo Shimmering Blush + Contour Stick,DIBS Beauty,GlowTour Duo Shimmering Blush + Contour Stick,https://media.ulta.com/i/ulta/2628529_sw?img404=2628529&w=80&fmt=auto,#8e5b4c,#fd97cd,true/warm autumn
https://www.ulta.com/p/glowtour-duo-shimmering-blush-contour-stick-pimprod2047144?sku=2628527,Retrograde Rose,Retrograde Rose GlowTour Duo Shimmering Blush + Contour Stick,DIBS Beauty,GlowTour Duo Shimmering Blush + Contour Stick,https://media.ulta.com/i/ulta/2628585_sw?img404=2628585&w=80&fmt=auto,#c37467,#663b28,light spring
https://www.ulta.com/p/glowtour-duo-shimmering-blush-contour-stick-pimprod2047144?sku=2628527,Venus,Venus GlowTour Duo Shimmering Blush + Contour Stick,DIBS Beauty,GlowTour Duo Shimmering Blush + Contour Stick,https://media.ulta.com/i/ulta/2628528_sw?img404=2628528&w=80&fmt=auto,#cc3a4c,#411a13,bright/clear spring
https://www.ulta.com/p/glowtour-duo-shimmering-blush-contour-stick-pimprod2047144?sku=2628527,Saturn Sky,Saturn Sky GlowTour Duo Shimmering Blush + Contour Stick,DIBS Beauty,GlowTour Duo Shimmering Blush + Contour Stick,https://media.ulta.com/i/ulta/2628586_sw?img404=2628586&w=80&fmt=auto,#3b2216,#f99686,dark/deep autumn
https://www.ulta.com/p/glowtour-duo-shimmering-blush-contour-stick-pimprod2047144?sku=2628527,Cosmic Currant,Cosmic Currant GlowTour Duo Shimmering Blush + Contour Stick,DIBS Beauty,GlowTour Duo Shimmering Blush + Contour Stick,https://media.ulta.com/i/ulta/2628587_sw?img404=2628587&w=80&fmt=auto,#980e22,#ff0003,true/warm spring
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 2 - You Do You / Mood Boost,Shade 2 - You Do You / Mood Boost Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628519_sw?img404=2628519&w=80&fmt=auto,#916153,#c67c74,true/warm autumn
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 1- Out Of Office / Vacay Vibes,Shade 1- Out of Office / Vacay Vibes Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628517_sw?img404=2628517&w=80&fmt=auto,#c68b66,#cc5a4a,light spring
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 1.5 - Bloom Service / Bronze Voyage,Shade 1.5 - Bloom Service / Bronze Voyage Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628518_sw?img404=2628518&w=80&fmt=auto,#a87d65,#d69489,soft autumn
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 2.5 - Cool Girl / No Shade,Shade 2.5 - Cool Girl / No Shade Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628520_sw?img404=2628520&w=80&fmt=auto,#f28fa9,#a65e3a,light summer
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 3 - Full Deets / Spill The Tea,Shade 3 - Full Deets / Spill the Tea Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628521_sw?img404=2628521&w=80&fmt=auto,#a45a34,#de799a,true/warm spring
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 4 - Not So Basic / Iced Chai,Shade 4 - Not So Basic / Iced Chai Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628522_sw?img404=2628522&w=80&fmt=auto,#c26152,#8e4f2d,true/warm spring
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 5 - Ride Or Die / Wing Woman,Shade 5 - Ride or Die / Wing Woman Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628523_sw?img404=2628523&w=80&fmt=auto,#e12222,#803c03,bright/clear spring
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 5.5 - Wine Not/Cocoa Kiss,Shade 5.5 - Wine Not/Cocoa Kiss Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628524_sw?img404=2628524&w=80&fmt=auto,#b5314d,#834d40,true/cool winter
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-pimprod2047137?sku=2628519,Shade 6 - Plot Twist / Level Up,Shade 6 - Plot Twist / Level Up Desert Island Duo Blush + Bronzer Stick,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick,https://media.ulta.com/i/ulta/2628525_sw?img404=2628525&w=80&fmt=auto,#e91681,#4c231a,bright/clear winter
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-mini-pimprod2050338?sku=2636531,Shade 5.5 - Wine Not/Cocoa Kiss,Shade 5.5 - Wine Not/Cocoa Kiss Desert Island Duo Blush + Bronzer Stick Mini,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick Mini,https://media.ulta.com/i/ulta/2636531_sw?img404=2636531&w=80&fmt=auto,#b65160,#995d39,true/warm autumn
https://www.ulta.com/p/desert-island-duo-blush-bronzer-stick-mini-pimprod2050338?sku=2636531,Shade 2 - You Do You / Mood Boost,Shade 2 - You Do You / Mood Boost Desert Island Duo Blush + Bronzer Stick Mini,DIBS Beauty,Desert Island Duo Blush + Bronzer Stick Mini,https://media.ulta.com/i/ulta/2636530_sw?img404=2636530&w=80&fmt=auto,#b97661,#f99b9e,true/warm autumn
https://www.ulta.com/p/duet-baked-blush-duo-pimprod2050735?sku=2636655,Pop Star,Pop Star Duet Baked Blush Duo,DIBS Beauty,Duet Baked Blush Duo,https://media.ulta.com/i/ulta/2636655_sw?img404=2636655&w=80&fmt=auto,#e36d6d,#f4a3cf,light spring
https://www.ulta.com/p/duet-baked-blush-duo-pimprod2050735?sku=2636655,Spice Gal,Spice Gal Duet Baked Blush Duo,DIBS Beauty,Duet Baked Blush Duo,https://media.ulta.com/i/ulta/2636656_sw?img404=2636656&w=80&fmt=auto,#f19284,#f48ea1,light spring
https://www.ulta.com/p/duet-baked-blush-duo-pimprod2050735?sku=2636655,Vip Pink,VIP Pink Duet Baked Blush Duo,DIBS Beauty,Duet Baked Blush Duo,https://media.ulta.com/i/ulta/2636657_sw?img404=2636657&w=80&fmt=auto,#d45b8b,#fe7f9d,true/cool summer
https://www.ulta.com/p/duet-baked-blush-duo-pimprod2050735?sku=2636655,Starstruck,Starstruck Duet Baked Blush Duo,DIBS Beauty,Duet Baked Blush Duo,https://media.ulta.com/i/ulta/2636658_sw?img404=2636658&w=80&fmt=auto,#e3866d,#f6ff00,light spring
https://www.ulta.com/p/duet-baked-blush-duo-pimprod2050735?sku=2636655,Backstage,Backstage Duet Baked Blush Duo,DIBS Beauty,Duet Baked Blush Duo,https://media.ulta.com/i/ulta/2636659_sw?img404=2636659&w=80&fmt=auto,#a35556,#c5676d,true/warm autumn
https://www.ulta.com/p/glowtour-duo-ph-blush-contour-stick-pimprod2047143?sku=2628526,Aura,Aura GlowTour Duo pH Blush + Contour Stick,DIBS Beauty,GlowTour Duo pH Blush + Contour Stick,https://media.ulta.com/i/ulta/2628526_sw?img404=2628526&w=24&fmt=auto,#faa8c7,#fa0102,light summer
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639598,006 Berry Backstage Rosy Glow Blush,006 Berry Backstage Rosy Glow Blush,Dior,,https://media.ulta.com/i/ulta/2639598_sw?img404=2639598&w=80&fmt=auto,#c25077,#fe0000,true/cool summer
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639598,001 Pink Backstage Rosy Glow Blush,001 Pink Backstage Rosy Glow Blush,Dior,,https://media.ulta.com/i/ulta/2639596_sw?img404=2639596&w=80&fmt=auto,#fa8fc7,#ff0303,light summer
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639598,012 Rosewood Backstage Rosy Glow Blush,012 Rosewood Backstage Rosy Glow Blush,Dior,,https://media.ulta.com/i/ulta/2639599_sw?img404=2639599&w=80&fmt=auto,#d37494,#f200fe,light summer
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639598,015 Cherry Backstage Rosy Glow Blush,015 Cherry Backstage Rosy Glow Blush,Dior,,https://media.ulta.com/i/ulta/2639601_sw?img404=2639601&w=80&fmt=auto,#fc4966,#ff0000,bright/clear spring
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639598,063 Pink Lilac Backstage Rosy Glow Blush,063 Pink Lilac Backstage Rosy Glow Blush,Dior,,https://media.ulta.com/i/ulta/2639602_sw?img404=2639602&w=80&fmt=auto,#e696da,#ff00f9,light summer
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639598,077 Candy Backstage Rosy Glow Blush,077 Candy Backstage Rosy Glow Blush,Dior,,https://media.ulta.com/i/ulta/2639597_sw?img404=2639597&w=80&fmt=auto,#f69092,#ff0000,light spring
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639598,103 Toffee Backstage Rosy Glow Blush,103 Toffee Backstage Rosy Glow Blush,Dior,,https://media.ulta.com/i/ulta/2639600_sw?img404=2639600&w=80&fmt=auto,#e1968f,#ffff00,light spring
https://www.ulta.com/p/rouge-blush-pimprod2040322?sku=2612232,Charnelle,Charnelle Rouge Blush,Dior,Rouge Blush,https://media.ulta.com/i/ulta/2612232_sw?img404=2612232&w=80&fmt=auto,#c77b6d,#fb0001,light spring
https://www.ulta.com/p/rouge-blush-pimprod2040322?sku=2612232,Actrice,Actrice Rouge Blush,Dior,Rouge Blush,https://media.ulta.com/i/ulta/2612233_sw?img404=2612233&w=80&fmt=auto,#e67069,#fe0000,light spring
https://www.ulta.com/p/rouge-blush-pimprod2040322?sku=2612232,Grège,Grège Rouge Blush,Dior,Rouge Blush,https://media.ulta.com/i/ulta/2612235_sw?img404=2612235&w=80&fmt=auto,#c47d74,#fc0000,light spring
https://www.ulta.com/p/rouge-blush-pimprod2040322?sku=2612232,Nude Look,Nude Look Rouge Blush,Dior,Rouge Blush,https://media.ulta.com/i/ulta/2612229_sw?img404=2612229&w=80&fmt=auto,#d29792,#fe9fb3,light spring
https://www.ulta.com/p/rouge-blush-pimprod2040322?sku=2612232,Osée,Osée Rouge Blush,Dior,Rouge Blush,https://media.ulta.com/i/ulta/2612234_sw?img404=2612234&w=80&fmt=auto,#e77c94,#ff00fb,light summer
https://www.ulta.com/p/rouge-blush-pimprod2040322?sku=2612232,Poison Matte,Poison Matte Rouge Blush,Dior,Rouge Blush,https://media.ulta.com/i/ulta/2612230_sw?img404=2612230&w=80&fmt=auto,#cf677b,#fa0200,true/cool summer
https://www.ulta.com/p/rouge-blush-pimprod2040322?sku=2612232,Rose Montaigne,Rose Montaigne Rouge Blush,Dior,Rouge Blush,https://media.ulta.com/i/ulta/2612236_sw?img404=2612236&w=80&fmt=auto,#e77a78,#fe0000,light spring
https://www.ulta.com/p/halo-glow-blush-beauty-wand-pimprod2038825?sku=2609251,Candlelit,Candlelit Halo Glow Blush Beauty Wand,e.l.f. Cosmetics,Halo Glow Blush Beauty Wand,https://media.ulta.com/i/ulta/2609251_sw?img404=2609251&w=80&fmt=auto,#eec7b4,#cb907e,light spring
https://www.ulta.com/p/halo-glow-blush-beauty-wand-pimprod2038825?sku=2609251,Berry Radiant,Berry Radiant Halo Glow Blush Beauty Wand,e.l.f. Cosmetics,Halo Glow Blush Beauty Wand,https://media.ulta.com/i/ulta/2609254_sw?img404=2609254&w=80&fmt=auto,#75333a,#b06368,true/warm autumn
https://www.ulta.com/p/halo-glow-blush-beauty-wand-pimprod2038825?sku=2609251,Magic Hour,Magic Hour Halo Glow Blush Beauty Wand,e.l.f. Cosmetics,Halo Glow Blush Beauty Wand,https://media.ulta.com/i/ulta/2609253_sw?img404=2609253&w=80&fmt=auto,#ae6e48,#71381b,true/warm autumn
https://www.ulta.com/p/halo-glow-blush-beauty-wand-pimprod2038825?sku=2609251,Pink-Me-Up,Pink-Me-Up Halo Glow Blush Beauty Wand,e.l.f. Cosmetics,Halo Glow Blush Beauty Wand,https://media.ulta.com/i/ulta/2615648_sw?img404=2615648&w=80&fmt=auto,#9c4243,#d0807d,true/warm autumn
https://www.ulta.com/p/halo-glow-blush-beauty-wand-pimprod2038825?sku=2609251,Rosé You Slay,Rosé You Slay Halo Glow Blush Beauty Wand,e.l.f. Cosmetics,Halo Glow Blush Beauty Wand,https://media.ulta.com/i/ulta/2609252_sw?img404=2609252&w=80&fmt=auto,#d18781,#ab5655,light spring
https://www.ulta.com/p/halo-glow-blush-beauty-wand-pimprod2038825?sku=2609251,You Go Cocoa,You Go Cocoa Halo Glow Blush Beauty Wand,e.l.f. Cosmetics,Halo Glow Blush Beauty Wand,https://media.ulta.com/i/ulta/2615647_sw?img404=2615647&w=80&fmt=auto,#6c2417,#bd7765,dark/deep autumn
https://www.ulta.com/p/putty-blush-pimprod2020788?sku=2574635,Bali,Bali Putty Blush,e.l.f. Cosmetics,Putty Blush,https://media.ulta.com/i/ulta/2574635_sw?img404=2574635&w=80&fmt=auto,#bd584c,#e9bdb6,true/warm autumn
https://www.ulta.com/p/putty-blush-pimprod2020788?sku=2574635,Bahamas,Bahamas Putty Blush,e.l.f. Cosmetics,Putty Blush,https://media.ulta.com/i/ulta/2614208_sw?img404=2614208&w=80&fmt=auto,#f78a6c,#feff00,light spring
https://www.ulta.com/p/putty-blush-pimprod2020788?sku=2574635,Bora Bora,Bora Bora Putty Blush,e.l.f. Cosmetics,Putty Blush,https://media.ulta.com/i/ulta/2574636_sw?img404=2574636&w=80&fmt=auto,#fa82a9,#f7c3d7,light summer
https://www.ulta.com/p/putty-blush-pimprod2020788?sku=2574635,Caribbean,Caribbean Putty Blush,e.l.f. Cosmetics,Putty Blush,https://media.ulta.com/i/ulta/2574637_sw?img404=2574637&w=80&fmt=auto,#ba4458,#e8b2bd,true/cool winter
